NativeLangNumber,LanuageNumber,SessionNumber,Block,TrialNum,ConditionNumber,Response,Accuracy,RT,MovementOnsetTime,TimeInMotion,SignalContrast,SignalContrastNumber,StimDisplayTime,MaskTime,MaxResponseTime,MousePositionXY,MouseAngle,WheelOrder,NoiseMuSigma,ParticipantID,LanuageTested,SessionTested,NativeLanuage,Date,ResponseDevice
1,1,1,0,1,5,5,1,857,697,160,153,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (958, 540), (945, 570), (938, 585), (934, 599), (929, 612), (924, 640), (922, 661), (915, 685), (912, 712), (891, 784), (880, 818), (873, 845), (871, 864), (866, 894), (865, 908), (864, 922), (860, 935)]",104.20676611776037,"[8, 4, 5, 1, 6, 2, 7, 9, 3]","(0, 0.25)",CHN001A,CHN,A,English,Thu Aug 02 14:59:19 2018,Mouse
1,1,1,0,2,2,2,1,629,319,310,153,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 539), (960, 539), (959, 539), (958, 539), (957, 539), (957, 539), (957, 539), (957, 539), (957, 539), (957, 539), (957, 539), (957, 539), (957, 539), (957, 539), (957, 539), (957, 539), (957, 539), (957, 539), (957, 539), (957, 539), (948, 529), (938, 517), (923, 497), (902, 478), (850, 434), (830, 419), (804, 398), (776, 377), (720, 339), (689, 315), (661, 296), (633, 276)]",218.91530613473122,"[8, 4, 5, 1, 6, 2, 7, 9, 3]","(0, 0.25)",CHN001A,CHN,A,English,Thu Aug 02 14:59:19 2018,Mouse
1,1,1,0,3,2,2,1,461,81,380,152,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (956, 540), (951, 540), (947, 540), (942, 539), (933, 539), (929, 538), (926, 538), (925, 537), (923, 537), (923, 537), (923, 537), (923, 537), (923, 537), (923, 537), (923, 537), (923, 537), (923, 537), (923, 537), (923, 537), (923, 537), (923, 537), (923, 537), (923, 537), (923, 537), (923, 537), (920, 535), (918, 528), (913, 515), (897, 478), (875, 450), (856, 422), (832, 391), (787, 347), (763, 325), (740, 307), (722, 290), (695, 267), (687, 260), (679, 254)]",225.50524069149427,"[8, 4, 5, 1, 6, 2, 7, 9, 3]","(0, 0.25)",CHN001A,CHN,A,English,Thu Aug 02 14:59:19 2018,Mouse
1,1,1,0,4,3,3,1,959,539,420,151,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (969, 538), (984, 530), (1002, 521), (1034, 508), (1045, 506), (1056, 503), (1069, 498), (1092, 491), (1111, 483), (1135, 472), (1162, 457), (1206, 430), (1223, 424), (1237, 420), (1248, 416), (1267, 409), (1275, 406), (1281, 405), (1287, 404), (1296, 399), (1296, 399), (1298, 399), (1298, 398), (1298, 398), (1298, 398), (1298, 398), (1298, 398), (1298, 398), (1298, 398), (1298, 398), (1298, 398), (1298, 397), (1297, 397), (1297, 397), (1297, 397), (1297, 397), (1297, 397), (1296, 396), (1296, 395), (1306, 388), (1315, 384), (1323, 381), (1332, 376)]",336.2092261342228,"[8, 4, 5, 1, 6, 2, 7, 9, 3]","(0, 0.25)",CHN001A,CHN,A,English,Thu Aug 02 14:59:19 2018,Mouse
1,1,1,0,5,4,4,1,910,760,150,150,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 542), (960, 547), (960, 555), (961, 566), (967, 595), (971, 612), (974, 624), (981, 637), (1002, 673), (1020, 700), (1032, 729), (1046, 763), (1078, 838), (1092, 870), (1103, 893), (1116, 918)]",67.5741380786482,"[8, 4, 5, 1, 6, 2, 7, 9, 3]","(0, 0.25)",CHN001A,CHN,A,English,Thu Aug 02 14:59:19 2018,Mouse
1,1,1,0,6,3,3,1,950,360,590,149,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (955, 526), (952, 513), (942, 498), (935, 487), (924, 472), (919, 466), (915, 463), (913, 460), (907, 457), (907, 457), (905, 455), (900, 453), (888, 443), (877, 433), (862, 413), (845, 395), (794, 357), (776, 349), (752, 336), (740, 329), (718, 317), (708, 311), (702, 307), (699, 304), (697, 303), (697, 303), (697, 303), (697, 303), (697, 303), (697, 303), (697, 303), (697, 303), (698, 303), (702, 304), (706, 306), (711, 308), (726, 317), (739, 322), (758, 332), (781, 341), (841, 367), (881, 384), (923, 396), (951, 404), (1018, 423), (1044, 428), (1071, 431), (1100, 436), (1151, 436), (1176, 436), (1205, 432), (1231, 424), (1262, 407), (1271, 399), (1280, 391), (1287, 388), (1305, 381), (1314, 378), (1325, 377), (1334, 375)]",336.1940564815423,"[8, 4, 5, 1, 6, 2, 7, 9, 3]","(0, 0.25)",CHN001A,CHN,A,English,Thu Aug 02 14:59:19 2018,Mouse
1,1,1,0,7,2,2,1,479,39,440,148,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (959, 540), (958, 540), (958, 540), (958, 540), (958, 540), (958, 540), (958, 541), (956, 542), (955, 543), (950, 546), (950, 547), (948, 548), (948, 548), (946, 548), (943, 548), (939, 548), (929, 546), (891, 521), (872, 503), (854, 470), (839, 425), (807, 330), (781, 286), (756, 248), (728, 216), (653, 149)]",231.86219351566527,"[8, 4, 5, 1, 6, 2, 7, 9, 3]","(0, 0.25)",CHN001A,CHN,A,English,Thu Aug 02 14:59:19 2018,Mouse
1,1,1,0,8,9,9,1,1140,540,600,147,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 542), (948, 568), (944, 582), (940, 593), (938, 602), (937, 607), (937, 608), (937, 608), (937, 608), (937, 608), (937, 608), (937, 608), (937, 608), (937, 608), (937, 608), (937, 608), (937, 608), (939, 604), (940, 603), (940, 601), (940, 601), (942, 598), (942, 598), (942, 598), (942, 597), (943, 595), (943, 594), (943, 594), (944, 592), (945, 591), (945, 590), (945, 590), (945, 588), (945, 588), (945, 588), (945, 588), (945, 588), (945, 588), (945, 588), (945, 588), (945, 588), (945, 588), (945, 588), (945, 588), (945, 588), (945, 588), (945, 588), (945, 588), (945, 588), (945, 588), (945, 587), (945, 585), (949, 579), (965, 535), (975, 493), (988, 449), (1002, 399), (1037, 291), (1058, 237), (1084, 193), (1096, 159)]",289.64429699137804,"[8, 4, 5, 1, 6, 2, 7, 9, 3]","(0, 0.25)",CHN001A,CHN,A,English,Thu Aug 02 14:59:19 2018,Mouse
1,1,1,0,9,9,9,1,751,381,370,146,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 541), (959, 541), (957, 542), (955, 543), (955, 543), (953, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (951, 544), (955, 535), (968, 514), (983, 487), (1004, 435), (1018, 405), (1028, 374), (1038, 346), (1070, 287), (1091, 248), (1119, 199), (1144, 166)]",296.1961993230378,"[8, 4, 5, 1, 6, 2, 7, 9, 3]","(0, 0.25)",CHN001A,CHN,A,English,Thu Aug 02 14:59:19 2018,Mouse
1,1,1,0,10,1,1,1,710,230,480,145,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (959, 540), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (958, 542), (957, 544), (953, 548), (934, 570), (912, 594), (885, 621), (852, 658), (773, 737), (732, 780), (693, 826), (656, 868)]",132.82525588538996,"[8, 4, 5, 1, 6, 2, 7, 9, 3]","(0, 0.25)",CHN001A,CHN,A,English,Thu Aug 02 14:59:19 2018,Mouse
