NativeLangNumber,LanuageNumber,SessionNumber,Block,TrialNum,ConditionNumber,Response,Accuracy,RT,MovementOnsetTime,TimeInMotion,SignalContrast,SignalContrastNumber,StimDisplayTime,MaskTime,MaxResponseTime,MousePositionXY,MouseAngle,WheelOrder,NoiseMuSigma,ParticipantID,LanuageTested,SessionTested,NativeLanuage,Date,ResponseDevice
1,2,1,0,1,5,5,1,1943,1413,530,153,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 539), (959, 539), (959, 538), (957, 537), (956, 537), (955, 536), (953, 534), (949, 530), (946, 529), (945, 527), (942, 525), (936, 519), (935, 516), (932, 513), (928, 508), (922, 501), (917, 495), (914, 490), (912, 488), (909, 483), (908, 481), (906, 478), (904, 476), (896, 468), (894, 464), (889, 459), (881, 452), (863, 432), (855, 422), (846, 413), (836, 401), (811, 375), (800, 363), (788, 348), (777, 337), (759, 319), (750, 310), (745, 304), (740, 298), (731, 290), (727, 285), (723, 281), (722, 280), (717, 277), (715, 275), (711, 273), (708, 271), (701, 265), (695, 263), (689, 261), (687, 259), (681, 258), (680, 256), (677, 255)]",225.20174486874689,"[1, 2, 9, 3, 8, 5, 6, 7, 4]","(0, 0.25)",THI008A,THI,A,English,Wed Aug 22 15:39:11 2018,Mouse
1,2,1,0,2,7,7,1,1661,1541,120,153,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (963, 540), (968, 537), (975, 528), (996, 497), (1011, 460), (1031, 417), (1047, 380), (1081, 320), (1096, 290), (1114, 263), (1127, 234), (1140, 197), (1144, 179)]",297.00772499188156,"[1, 2, 9, 3, 8, 5, 6, 7, 4]","(0, 0.25)",THI008A,THI,A,English,Wed Aug 22 15:39:11 2018,Mouse
1,2,1,0,3,6,6,1,3937,2827,1110,152,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 543), (958, 560), (958, 640), (954, 697), (948, 737), (942, 780), (936, 823), (935, 834), (935, 840), (935, 840), (935, 841), (935, 841), (935, 841), (935, 841), (935, 842), (935, 842), (935, 842), (935, 840), (936, 833), (936, 830), (936, 826), (936, 822), (936, 808), (936, 800), (936, 791), (936, 782), (936, 761), (936, 753), (936, 744), (936, 733), (938, 711), (938, 700), (938, 689), (938, 676), (938, 651), (938, 636), (938, 618), (938, 595), (938, 545), (937, 511), (932, 473), (927, 447), (927, 402), (925, 373), (925, 345), (925, 315), (925, 267), (925, 252), (925, 241), (925, 236), (925, 228), (925, 228), (925, 228), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 227), (925, 230), (925, 230), (925, 231), (925, 231), (925, 231), (923, 233), (923, 233), (923, 233), (923, 233), (923, 233), (923, 233), (923, 233), (923, 233), (923, 233), (923, 233), (923, 233), (923, 233), (923, 231), (923, 222), (923, 207), (923, 153), (922, 124)]",264.78073547201177,"[1, 2, 9, 3, 8, 5, 6, 7, 4]","(0, 0.25)",THI008A,THI,A,English,Wed Aug 22 15:39:11 2018,Mouse
1,2,1,0,4,1,1,1,828,538,290,151,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (962, 542), (963, 542), (965, 544), (969, 545), (974, 547), (975, 547), (979, 548), (980, 549), (987, 551), (992, 553), (996, 554), (1004, 556), (1022, 558), (1030, 559), (1038, 560), (1050, 562), (1069, 564), (1079, 566), (1086, 566), (1094, 569), (1111, 573), (1121, 576), (1135, 581), (1146, 583), (1181, 596), (1199, 603), (1224, 613), (1252, 619), (1308, 636), (1350, 651)]",15.887168502763954,"[1, 2, 9, 3, 8, 5, 6, 7, 4]","(0, 0.25)",THI008A,THI,A,English,Wed Aug 22 15:39:11 2018,Mouse
1,2,1,0,5,1,1,1,549,269,280,150,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 539), (962, 539), (962, 539), (963, 539), (966, 540), (968, 540), (971, 543), (976, 545), (985, 547), (993, 548), (1003, 551), (1011, 553), (1035, 557), (1045, 558), (1056, 559), (1069, 563), (1093, 566), (1105, 568), (1121, 571), (1137, 575), (1181, 585), (1206, 593), (1234, 601), (1261, 607), (1300, 615), (1314, 620), (1332, 623), (1349, 628), (1383, 637)]",12.915451689253308,"[1, 2, 9, 3, 8, 5, 6, 7, 4]","(0, 0.25)",THI008A,THI,A,English,Wed Aug 22 15:39:11 2018,Mouse
1,2,1,0,6,3,3,1,870,710,160,149,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (948, 545), (938, 551), (928, 558), (914, 568), (887, 585), (866, 596), (844, 612), (813, 634), (752, 673), (727, 688), (708, 701), (690, 714), (667, 731), (656, 737), (642, 747), (635, 753), (605, 769)]",147.17513454990507,"[1, 2, 9, 3, 8, 5, 6, 7, 4]","(0, 0.25)",THI008A,THI,A,English,Wed Aug 22 15:39:11 2018,Mouse
1,2,1,0,7,9,9,1,1271,991,280,148,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 542), (960, 547), (959, 552), (958, 560), (956, 574), (956, 582), (956, 594), (956, 620), (956, 633), (956, 647), (956, 659), (956, 689), (953, 705), (953, 715), (953, 726), (953, 737), (952, 756), (951, 766), (950, 777), (947, 798), (946, 809), (946, 818), (946, 829), (944, 851), (944, 863), (942, 874), (941, 888), (941, 905), (941, 945)]",92.68598079443396,"[1, 2, 9, 3, 8, 5, 6, 7, 4]","(0, 0.25)",THI008A,THI,A,English,Wed Aug 22 15:39:11 2018,Mouse
1,2,1,0,8,5,5,1,2140,1940,200,147,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (958, 539), (954, 539), (950, 538), (943, 537), (923, 527), (910, 521), (896, 515), (883, 510), (854, 492), (837, 481), (825, 471), (810, 459), (782, 427), (761, 389), (745, 367), (731, 347), (698, 306), (686, 297), (677, 288), (670, 281), (655, 270)]",221.51672853100234,"[1, 2, 9, 3, 8, 5, 6, 7, 4]","(0, 0.25)",THI008A,THI,A,English,Wed Aug 22 15:39:11 2018,Mouse
1,2,1,0,9,2,2,1,600,470,130,146,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 543), (964, 548), (972, 554), (982, 562), (1008, 582), (1029, 602), (1048, 620), (1073, 649), (1109, 695), (1129, 726), (1150, 754), (1169, 782), (1207, 842), (1223, 865)]",51.01915039427115,"[1, 2, 9, 3, 8, 5, 6, 7, 4]","(0, 0.25)",THI008A,THI,A,English,Wed Aug 22 15:39:11 2018,Mouse
1,2,1,0,10,4,4,1,1049,789,260,145,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 539), (965, 537), (974, 535), (983, 533), (1004, 530), (1015, 528), (1025, 527), (1034, 526), (1047, 523), (1054, 523), (1060, 522), (1066, 521), (1074, 517), (1079, 516), (1086, 512), (1090, 511), (1106, 503), (1117, 500), (1134, 493), (1161, 480), (1206, 466), (1222, 463), (1244, 457), (1267, 449), (1310, 434), (1331, 426), (1342, 419)]",342.42419736352355,"[1, 2, 9, 3, 8, 5, 6, 7, 4]","(0, 0.25)",THI008A,THI,A,English,Wed Aug 22 15:39:11 2018,Mouse
