NativeLangNumber,LanuageNumber,SessionNumber,Block,TrialNum,ConditionNumber,Response,Accuracy,RT,MovementOnsetTime,TimeInMotion,SignalContrast,SignalContrastNumber,StimDisplayTime,MaskTime,MaxResponseTime,MousePositionXY,MouseAngle,WheelOrder,NoiseMuSigma,ParticipantID,LanuageTested,SessionTested,NativeLanuage,Date,ResponseDevice
1,1,4,0,1,1,1,1,775,295,480,153,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 542), (958, 545), (957, 547), (956, 550), (956, 557), (956, 563), (956, 571), (956, 577), (956, 588), (953, 596), (952, 602), (951, 613), (947, 635), (946, 646), (941, 658), (939, 669), (934, 688), (930, 697), (929, 705), (926, 714), (925, 734), (925, 747), (924, 760), (923, 774), (918, 800), (917, 812), (915, 823), (914, 834), (913, 858), (913, 869), (913, 878), (913, 884), (913, 903), (913, 910), (913, 914), (912, 917), (912, 924), (912, 928), (912, 931), (912, 933), (912, 935), (912, 935), (912, 936), (912, 936), (912, 936), (912, 936), (912, 936), (912, 936), (912, 938)]",96.87683073743679,"[3, 9, 1, 8, 7, 6, 4, 5, 2]","(0, 0.25)",CHN007D,CHN,D,English,Wed Aug 29 14:57:22 2018,Mouse
1,1,4,0,2,8,8,1,471,171,300,153,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (958, 541), (956, 543), (948, 552), (944, 557), (937, 564), (931, 572), (917, 587), (910, 595), (905, 600), (900, 606), (885, 625), (877, 634), (866, 648), (850, 664), (811, 700), (790, 717), (773, 732), (758, 744), (734, 762), (724, 770), (717, 775), (707, 782), (689, 794), (683, 797), (678, 800), (677, 801), (675, 803), (674, 806), (673, 807), (671, 811), (669, 815)]",136.6192374538742,"[3, 9, 1, 8, 7, 6, 4, 5, 2]","(0, 0.25)",CHN007D,CHN,D,English,Wed Aug 29 14:57:22 2018,Mouse
1,1,4,0,3,3,3,1,551,31,520,152,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (961, 540), (961, 540), (961, 540), (961, 540), (962, 540), (962, 540), (962, 540), (964, 540), (967, 541), (967, 541), (969, 543), (974, 545), (983, 552), (988, 557), (992, 561), (996, 566), (1000, 572), (1003, 575), (1003, 577), (1004, 580), (1011, 588), (1014, 593), (1019, 601), (1023, 605), (1033, 616), (1036, 618), (1040, 621), (1042, 622), (1046, 623), (1047, 624), (1048, 624), (1050, 624), (1054, 625), (1057, 625), (1061, 625), (1067, 625), (1077, 625), (1082, 625), (1089, 625), (1094, 624), (1102, 623), (1109, 623), (1118, 623), (1128, 623), (1154, 623), (1173, 623), (1194, 625), (1215, 628), (1257, 635), (1278, 638), (1299, 641), (1317, 646), (1355, 656)]",16.36597798600881,"[3, 9, 1, 8, 7, 6, 4, 5, 2]","(0, 0.25)",CHN007D,CHN,D,English,Wed Aug 29 14:57:22 2018,Mouse
1,1,4,0,4,9,9,1,950,170,780,151,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (958, 540), (956, 540), (953, 540), (952, 540), (950, 540), (949, 540), (949, 540), (949, 540), (949, 540), (949, 540), (949, 540), (949, 540), (949, 540), (948, 540), (946, 540), (946, 540), (945, 540), (943, 540), (938, 541), (935, 541), (932, 541), (930, 541), (927, 541), (925, 541), (925, 541), (925, 541), (925, 541), (925, 541), (925, 541), (925, 541), (925, 541), (925, 541), (925, 541), (925, 541), (925, 541), (925, 541), (924, 541), (924, 541), (924, 542), (924, 543), (924, 543), (924, 543), (924, 545), (924, 546), (924, 547), (924, 548), (924, 548), (924, 549), (924, 549), (924, 549), (924, 549), (924, 549), (924, 549), (924, 549), (924, 550), (924, 551), (924, 552), (925, 552), (925, 555), (926, 556), (926, 556), (927, 557), (929, 559), (930, 561), (934, 564), (939, 572), (960, 595), (971, 614), (990, 637), (1005, 664), (1034, 711), (1047, 735), (1060, 759), (1070, 778), (1091, 814), (1103, 833), (1122, 861), (1144, 892), (1200, 958)]",60.137165643724906,"[3, 9, 1, 8, 7, 6, 4, 5, 2]","(0, 0.25)",CHN007D,CHN,D,English,Wed Aug 29 14:57:22 2018,Mouse
1,1,4,0,5,6,6,1,381,111,270,150,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (958, 538), (955, 535), (953, 534), (953, 534), (950, 531), (949, 530), (945, 528), (943, 527), (935, 521), (931, 517), (925, 512), (919, 507), (904, 496), (892, 487), (878, 478), (860, 463), (813, 423), (794, 409), (774, 394), (753, 377), (718, 351), (706, 341), (691, 329), (681, 318), (667, 307), (660, 298), (654, 290), (646, 281)]",219.51720219272875,"[3, 9, 1, 8, 7, 6, 4, 5, 2]","(0, 0.25)",CHN007D,CHN,D,English,Wed Aug 29 14:57:22 2018,Mouse
1,1,4,0,6,3,3,1,440,90,350,149,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (961, 540), (962, 540), (962, 540), (963, 540), (965, 540), (965, 540), (966, 540), (966, 540), (968, 540), (969, 540), (972, 540), (977, 540), (979, 540), (982, 540), (984, 540), (987, 540), (989, 541), (991, 541), (993, 541), (998, 544), (1003, 545), (1009, 547), (1016, 549), (1034, 554), (1045, 556), (1062, 561), (1082, 569), (1135, 583), (1171, 594), (1204, 602), (1234, 611), (1288, 627), (1307, 633), (1321, 636), (1332, 639), (1352, 645)]",14.995079129175986,"[3, 9, 1, 8, 7, 6, 4, 5, 2]","(0, 0.25)",CHN007D,CHN,D,English,Wed Aug 29 14:57:22 2018,Mouse
1,1,4,0,7,4,4,1,432,12,420,148,0,500,200,8000,"[(960, 540), (960, 539), (959, 538), (958, 537), (958, 535), (958, 534), (957, 531), (954, 523), (953, 516), (950, 506), (948, 495), (941, 468), (938, 460), (936, 446), (933, 434), (930, 403), (926, 384), (924, 370), (923, 353), (919, 323), (917, 308), (915, 294), (914, 280), (914, 253), (914, 242), (914, 233), (914, 225), (913, 221), (912, 217), (912, 211), (910, 205), (907, 190), (905, 184), (904, 179), (902, 172), (899, 162), (899, 160), (899, 158), (899, 157), (898, 154), (896, 152), (896, 150), (896, 148), (893, 141)]",260.4678333168026,"[3, 9, 1, 8, 7, 6, 4, 5, 2]","(0, 0.25)",CHN007D,CHN,D,English,Wed Aug 29 14:57:22 2018,Mouse
1,1,4,0,8,7,7,1,370,20,350,147,0,500,200,8000,"[(960, 540), (959, 539), (954, 539), (951, 539), (947, 539), (942, 539), (929, 539), (922, 539), (917, 539), (910, 539), (901, 539), (897, 539), (894, 539), (892, 539), (887, 539), (885, 539), (882, 539), (879, 539), (871, 539), (866, 539), (859, 540), (852, 540), (833, 544), (822, 544), (810, 545), (795, 545), (763, 545), (746, 545), (726, 545), (706, 545), (675, 545), (658, 545), (638, 547), (618, 547), (579, 547), (564, 547), (550, 547)]",179.02187440575358,"[3, 9, 1, 8, 7, 6, 4, 5, 2]","(0, 0.25)",CHN007D,CHN,D,English,Wed Aug 29 14:57:22 2018,Mouse
1,1,4,0,9,2,2,1,431,11,420,146,0,500,200,8000,"[(960, 540), (961, 540), (962, 540), (962, 540), (964, 540), (968, 539), (973, 538), (974, 538), (975, 538), (977, 538), (979, 538), (980, 538), (982, 538), (986, 538), (987, 538), (989, 538), (990, 538), (992, 538), (994, 537), (997, 536), (998, 536), (1002, 536), (1004, 536), (1007, 536), (1011, 536), (1021, 536), (1026, 536), (1030, 536), (1036, 536), (1050, 536), (1059, 536), (1069, 536), (1076, 536), (1098, 532), (1116, 526), (1136, 519), (1159, 510), (1210, 486), (1234, 475), (1255, 464), (1271, 454), (1306, 435), (1320, 426), (1342, 414)]",341.7452259904462,"[3, 9, 1, 8, 7, 6, 4, 5, 2]","(0, 0.25)",CHN007D,CHN,D,English,Wed Aug 29 14:57:22 2018,Mouse
1,1,4,0,10,4,4,1,178,18,160,145,0,500,200,8000,"[(959, 540), (959, 538), (958, 535), (957, 530), (954, 520), (953, 510), (953, 495), (953, 479), (953, 434), (955, 416), (957, 387), (957, 365), (957, 303), (957, 270), (957, 237), (957, 200), (957, 147), (957, 122)]",269.58879333173263,"[3, 9, 1, 8, 7, 6, 4, 5, 2]","(0, 0.25)",CHN007D,CHN,D,English,Wed Aug 29 14:57:22 2018,Mouse
