NativeLangNumber,LanuageNumber,SessionNumber,Block,TrialNum,ConditionNumber,Response,Accuracy,RT,MovementOnsetTime,TimeInMotion,SignalContrast,SignalContrastNumber,StimDisplayTime,MaskTime,MaxResponseTime,MousePositionXY,MouseAngle,WheelOrder,NoiseMuSigma,ParticipantID,LanuageTested,SessionTested,NativeLanuage,Date,ResponseDevice
1,0,3,0,1,7,7,1,624,514,110,153,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (958, 540), (929, 518), (910, 504), (895, 494), (873, 478), (836, 444), (808, 423), (776, 397), (742, 369), (676, 324), (650, 306), (625, 287)]",217.06097385820212,"[2, 6, 1, 5, 8, 7, 9, 4, 3]","(0, 0.25)",ENG006C,ENG,C,English,Fri Aug 24 12:03:02 2018,Mouse
1,0,3,0,2,4,4,1,1230,1090,140,153,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (962, 537), (967, 532), (972, 528), (978, 521), (1001, 501), (1015, 484), (1037, 455), (1053, 433), (1093, 369), (1103, 341), (1115, 310), (1125, 281), (1144, 232), (1155, 208), (1163, 193)]",300.32824920409814,"[2, 6, 1, 5, 8, 7, 9, 4, 3]","(0, 0.25)",ENG006C,ENG,C,English,Fri Aug 24 12:03:02 2018,Mouse
1,0,3,0,3,7,7,1,900,750,150,152,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (959, 540), (957, 540), (945, 531), (936, 524), (929, 518), (918, 509), (895, 492), (883, 484), (871, 475), (851, 457), (807, 420), (778, 394), (754, 370), (726, 339), (671, 282), (645, 260)]",221.6335393365702,"[2, 6, 1, 5, 8, 7, 9, 4, 3]","(0, 0.25)",ENG006C,ENG,C,English,Fri Aug 24 12:03:02 2018,Mouse
1,0,3,0,4,1,1,1,580,200,380,151,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 542), (960, 549), (960, 560), (958, 568), (957, 576), (955, 585), (947, 608), (945, 620), (940, 634), (935, 654), (927, 681), (925, 695), (923, 710), (922, 724), (922, 752), (923, 769), (925, 783), (925, 797), (925, 817), (923, 827), (922, 834), (921, 844), (920, 862), (920, 871), (920, 882), (920, 890), (920, 904), (920, 908), (920, 913), (920, 916), (921, 919), (921, 920), (921, 921), (921, 922), (921, 926), (921, 930), (921, 933), (921, 936), (921, 944)]",95.51394254582497,"[2, 6, 1, 5, 8, 7, 9, 4, 3]","(0, 0.25)",ENG006C,ENG,C,English,Fri Aug 24 12:03:02 2018,Mouse
1,0,3,0,5,3,3,1,1110,950,160,150,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (972, 531), (982, 527), (992, 523), (1001, 519), (1024, 505), (1037, 500), (1049, 494), (1065, 489), (1106, 475), (1125, 469), (1148, 463), (1173, 455), (1229, 437), (1262, 428), (1296, 419), (1326, 411), (1393, 401)]",342.202530067475,"[2, 6, 1, 5, 8, 7, 9, 4, 3]","(0, 0.25)",ENG006C,ENG,C,English,Fri Aug 24 12:03:02 2018,Mouse
1,0,3,0,6,2,2,1,631,341,290,149,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (959, 540), (957, 544), (955, 549), (955, 550), (955, 551), (955, 554), (956, 556), (956, 557), (959, 561), (966, 571), (972, 577), (979, 584), (989, 592), (1012, 606), (1025, 613), (1037, 617), (1046, 621), (1071, 624), (1084, 627), (1099, 629), (1114, 632), (1141, 639), (1164, 647), (1183, 652), (1208, 657), (1253, 670), (1279, 675), (1303, 677), (1318, 679), (1348, 684)]",20.361603275386155,"[2, 6, 1, 5, 8, 7, 9, 4, 3]","(0, 0.25)",ENG006C,ENG,C,English,Fri Aug 24 12:03:02 2018,Mouse
1,0,3,0,7,6,6,1,709,409,300,148,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (961, 540), (966, 554), (968, 564), (972, 578), (976, 591), (979, 603), (985, 627), (990, 638), (996, 652), (1009, 685), (1017, 701), (1031, 723), (1037, 736), (1050, 759), (1055, 769), (1060, 777), (1064, 789), (1076, 810), (1082, 820), (1086, 829), (1090, 836), (1092, 841), (1095, 848), (1096, 850), (1096, 854), (1103, 870), (1107, 880), (1110, 889), (1114, 897), (1118, 907), (1124, 917)]",66.49032079892046,"[2, 6, 1, 5, 8, 7, 9, 4, 3]","(0, 0.25)",ENG006C,ENG,C,English,Fri Aug 24 12:03:02 2018,Mouse
1,0,3,0,8,5,5,1,680,530,150,147,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (958, 545), (940, 557), (909, 579), (891, 594), (873, 610), (853, 628), (814, 660), (791, 680), (767, 700), (747, 717), (716, 746), (701, 760), (690, 770), (681, 779), (663, 798), (654, 807)]",138.89370755509714,"[2, 6, 1, 5, 8, 7, 9, 4, 3]","(0, 0.25)",ENG006C,ENG,C,English,Fri Aug 24 12:03:02 2018,Mouse
1,0,3,0,9,8,8,1,891,391,500,146,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 534), (960, 519), (959, 498), (948, 449), (944, 435), (941, 425), (941, 420), (941, 416), (941, 416), (941, 416), (941, 416), (941, 416), (941, 416), (941, 416), (941, 416), (941, 416), (941, 416), (941, 416), (941, 416), (941, 416), (941, 416), (941, 416), (941, 416), (941, 416), (941, 416), (940, 418), (936, 420), (930, 423), (926, 425), (920, 426), (917, 427), (902, 430), (896, 431), (892, 431), (886, 432), (870, 435), (858, 436), (842, 440), (829, 441), (794, 443), (780, 443), (765, 443), (750, 443), (718, 443), (696, 443), (676, 443), (648, 443), (605, 446), (593, 450), (576, 454), (559, 460)]",191.28245248595314,"[2, 6, 1, 5, 8, 7, 9, 4, 3]","(0, 0.25)",ENG006C,ENG,C,English,Fri Aug 24 12:03:02 2018,Mouse
1,0,3,0,10,6,6,1,1220,1060,160,145,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 545), (961, 554), (973, 571), (977, 581), (983, 593), (986, 602), (996, 623), (1007, 640), (1020, 657), (1034, 675), (1072, 719), (1095, 748), (1118, 774), (1136, 797), (1172, 836), (1189, 854), (1205, 872)]",53.57446206920098,"[2, 6, 1, 5, 8, 7, 9, 4, 3]","(0, 0.25)",ENG006C,ENG,C,English,Fri Aug 24 12:03:02 2018,Mouse
