NativeLangNumber,LanuageNumber,SessionNumber,Block,TrialNum,ConditionNumber,Response,Accuracy,RT,MovementOnsetTime,TimeInMotion,SignalContrast,SignalContrastNumber,StimDisplayTime,MaskTime,MaxResponseTime,MousePositionXY,MouseAngle,WheelOrder,NoiseMuSigma,ParticipantID,LanuageTested,SessionTested,NativeLanuage,Date,ResponseDevice
1,3,3,0,1,9,9,1,533,13,520,153,0,500,200,8000,"[(960, 540), (961, 544), (962, 545), (963, 546), (964, 547), (964, 548), (965, 548), (965, 549), (967, 551), (967, 553), (969, 557), (972, 562), (974, 569), (983, 592), (988, 607), (992, 623), (997, 643), (1011, 681), (1018, 701), (1031, 725), (1042, 746), (1069, 793), (1081, 812), (1088, 825), (1095, 835), (1105, 851), (1108, 859), (1110, 862), (1112, 867), (1114, 871), (1115, 873), (1116, 873), (1116, 873), (1116, 873), (1116, 873), (1117, 874), (1118, 874), (1122, 854), (1124, 836), (1124, 817), (1124, 789), (1124, 752), (1124, 739), (1124, 729), (1124, 718), (1124, 700), (1123, 693), (1122, 686), (1120, 682), (1120, 680), (1120, 680), (1120, 687), (1120, 738), (1151, 948)]",64.91395515201431,"[2, 9, 7, 8, 1, 5, 4, 3, 6]","(0, 0.25)",DOT002C,DOT,C,English,Thu Aug 09 15:02:45 2018,Mouse
1,3,3,0,2,6,6,1,1239,839,400,153,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 541), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (960, 542), (962, 542), (964, 542), (965, 542), (966, 542), (967, 542), (970, 541), (972, 540), (972, 540), (975, 540), (986, 536), (993, 532), (1005, 526), (1018, 518), (1056, 496), (1086, 478), (1130, 452), (1181, 432), (1305, 396), (1369, 375)]",338.02971923144446,"[2, 9, 7, 8, 1, 5, 4, 3, 6]","(0, 0.25)",DOT002C,DOT,C,English,Thu Aug 09 15:02:45 2018,Mouse
1,3,3,0,3,1,1,1,339,279,60,152,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (952, 542), (933, 547), (858, 558), (805, 564), (744, 564), (677, 564), (542, 564)]",176.71389802092472,"[2, 9, 7, 8, 1, 5, 4, 3, 6]","(0, 0.25)",DOT002C,DOT,C,English,Thu Aug 09 15:02:45 2018,Mouse
1,3,3,0,4,2,2,1,218,158,60,151,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (963, 540), (975, 540), (1005, 544), (1156, 553), (1241, 553), (1341, 555), (1440, 555)]",1.7899106082460694,"[2, 9, 7, 8, 1, 5, 4, 3, 6]","(0, 0.25)",DOT002C,DOT,C,English,Thu Aug 09 15:02:45 2018,Mouse
1,3,3,0,5,6,6,1,841,721,120,150,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (959, 539), (960, 538), (967, 535), (975, 533), (999, 526), (1016, 522), (1039, 515), (1078, 504), (1151, 478), (1189, 462), (1221, 443), (1262, 422), (1336, 381)]",337.07784243077253,"[2, 9, 7, 8, 1, 5, 4, 3, 6]","(0, 0.25)",DOT002C,DOT,C,English,Thu Aug 09 15:02:45 2018,Mouse
1,3,3,0,6,8,8,1,310,220,90,149,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (957, 544), (949, 560), (942, 575), (932, 598), (915, 635), (860, 731), (831, 770), (799, 810), (765, 840), (700, 891)]",126.52885536698517,"[2, 9, 7, 8, 1, 5, 4, 3, 6]","(0, 0.25)",DOT002C,DOT,C,English,Thu Aug 09 15:02:45 2018,Mouse
1,3,3,0,7,3,3,1,518,458,60,148,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (962, 533), (985, 505), (1009, 477), (1036, 438), (1072, 380), (1150, 243), (1190, 167)]",301.6588962640211,"[2, 9, 7, 8, 1, 5, 4, 3, 6]","(0, 0.25)",DOT002C,DOT,C,English,Thu Aug 09 15:02:45 2018,Mouse
1,3,3,0,8,9,9,1,238,138,100,147,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 542), (960, 544), (960, 548), (960, 552), (967, 572), (972, 585), (979, 607), (990, 651), (1031, 784), (1051, 859), (1077, 926)]",73.13748160475134,"[2, 9, 7, 8, 1, 5, 4, 3, 6]","(0, 0.25)",DOT002C,DOT,C,English,Thu Aug 09 15:02:45 2018,Mouse
1,3,3,0,9,6,6,1,210,160,50,146,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (959, 540), (1028, 521), (1100, 496), (1183, 472), (1274, 447), (1456, 401)]",344.344900231219,"[2, 9, 7, 8, 1, 5, 4, 3, 6]","(0, 0.25)",DOT002C,DOT,C,English,Thu Aug 09 15:02:45 2018,Mouse
1,3,3,0,10,2,2,1,349,279,70,145,0,500,200,8000,"[(960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 540), (960, 541), (966, 546), (978, 551), (1041, 571), (1094, 587), (1147, 601), (1221, 616), (1391, 661)]",15.681685982566627,"[2, 9, 7, 8, 1, 5, 4, 3, 6]","(0, 0.25)",DOT002C,DOT,C,English,Thu Aug 09 15:02:45 2018,Mouse
